Probe	ProbeID	gennames	biotype_gene
24344	ILMN_1865013	1690524	NA	NA
24345	ILMN_1865043	1190736	NA	NA
24346	ILMN_1865056	2030242	LINC01315	lincRNA
24347	ILMN_1865069	730746	NA	antisense
24348	ILMN_1865078	7150736	NA	lincRNA
24349	ILMN_1865098	2100619	NA	NA
24350	ILMN_1865188	160072	SRGAP1	protein_coding
24351	ILMN_1865255	2340273	NA	antisense
24352	ILMN_1865268	4060521	CRNDE	lincRNA
24353	ILMN_1865290	7560402	NA	NA
24354	ILMN_1865317	840093	NA	NA
24355	ILMN_1865361	4810519	NA	lincRNA
24356	ILMN_1865559	1410670	NA	NA
24357	ILMN_1865568	240465	NA	lincRNA
24358	ILMN_1865630	3440593	NA	NA
24359	ILMN_1865663	3440564	NA	NA
24360	ILMN_1865680	1340019	NA	NA
24361	ILMN_1865698	2140730	NA	NA
24362	ILMN_1865723	4040348	NA	NA
24363	ILMN_1865735	1690162	NA	lincRNA
24364	ILMN_1865736	1510601	SAMD4A	protein_coding
24365	ILMN_1865764	1510608	ZMAT3	protein_coding
24366	ILMN_1865817	6290326	NA	NA
24367	ILMN_1865935	430246	NA	NA
24368	ILMN_1866040	1470136	NA	lincRNA
24369	ILMN_1866043	3440176	LINC00092	lincRNA
24370	ILMN_1866152	780064	UFL1-AS1	antisense
24371	ILMN_1866216	6620440	NA	NA
24372	ILMN_1866217	2690110	NA	lincRNA
24373	ILMN_1866244	6380358	NA	NA
24374	ILMN_1866249	2630026	NA	NA
24375	ILMN_1866286	7570452	MIR4496	antisense
24376	ILMN_1866290	3120577	NA	lincRNA
24377	ILMN_1866300	6100017	NA	NA
24378	ILMN_1866314	4830360	NA	NA
24379	ILMN_1866319	4260717	NA	lincRNA
24380	ILMN_1866337	7380593	NA	NA
24381	ILMN_1866389	3890441	NA	lincRNA
24382	ILMN_1866395	4540731	NA	NA
24383	ILMN_1866427	1070132	NA	NA
24384	ILMN_1866460	610504	NA	antisense
24385	ILMN_1866480	830008	SLC44A1	protein_coding
24386	ILMN_1866491	6980369	NA	lincRNA
24387	ILMN_1866504	4920338	NA	NA
24388	ILMN_1866563	4890392	NA	NA
24389	ILMN_1866708	150068	NA	lincRNA
24390	ILMN_1866840	6770196	NA	NA
24391	ILMN_1866868	50438	NA	lincRNA
24392	ILMN_1866887	2030048	LMBRD2	protein_coding
24393	ILMN_1866901	1850386	NA	NA
24394	ILMN_1866929	2230093	NA	NA
24395	ILMN_1866952	5890056	NA	lincRNA
24396	ILMN_1866954	4230167	TPBG	protein_coding
24397	ILMN_1866984	6520341	NA	lincRNA
24398	ILMN_1867060	4860349	NA	NA
24399	ILMN_1867069	7380070	NA	NA
24400	ILMN_1867134	6270601	NA	antisense
24401	ILMN_1867149	6940424	NA	NA
24402	ILMN_1867156	3800239	NA	NA
24403	ILMN_1867211	5290152	NA	lincRNA
24404	ILMN_1867214	1990093	NA	NA
24405	ILMN_1867321	1850474	NA	NA
24406	ILMN_1867345	1710246	NA	NA
24407	ILMN_1867352	60543	NA	NA
24408	ILMN_1867361	1470577	NA	NA
24409	ILMN_1867418	5310600	SEC61A2	protein_coding
24410	ILMN_1867439	1300626	NA	NA
24411	ILMN_1867457	2810008	NA	sense_overlapping
24412	ILMN_1867517	4860280	NA	NA
24413	ILMN_1867575	1850286	NA	lincRNA
24414	ILMN_1867588	4200301	USP15	protein_coding
24415	ILMN_1867659	510360	ONECUT2	protein_coding
24416	ILMN_1867663	1740278	ZNF70	protein_coding
24417	ILMN_1867664	6590402	SPTLC3	protein_coding
24418	ILMN_1867777	3780379	YAE1D1	protein_coding
24419	ILMN_1867859	830707	NA	lincRNA
24420	ILMN_1867946	6370524	NA	NA
24421	ILMN_1867964	830220	IL7	protein_coding
24422	ILMN_1868037	5960273	NA	NA
24423	ILMN_1868047	2690521	TOR1AIP1	protein_coding
24424	ILMN_1868058	4830398	NA	sense_overlapping
24425	ILMN_1868124	4760671	LLPH	protein_coding
24426	ILMN_1868265	2350326	ARHGEF33	protein_coding
24427	ILMN_1868407	4070152	NA	NA
24428	ILMN_1868410	4830292	NA	NA
24429	ILMN_1868503	6770458	NA	transcribed_unprocessed_pseudogene
24430	ILMN_1868510	2810397	NA	lincRNA
24431	ILMN_1868513	5910307	NA	NA
24432	ILMN_1868532	7650736	NA	NA
24433	ILMN_1868572	4280484	FAXC	protein_coding
24434	ILMN_1868623	7320445	NA	NA
24435	ILMN_1868668	6980674	NA	NA
24436	ILMN_1868735	4890332	NA	NA
24437	ILMN_1868805	6860129	EXT1	protein_coding
24438	ILMN_1868851	6220110	NA	NA
24439	ILMN_1868866	1660056	NA	lincRNA
24440	ILMN_1869034	830021	NA	NA
24441	ILMN_1869087	1940082	NA	NA
24442	ILMN_1869106	2510025	NA	NA
24443	ILMN_1869109	150343	NUCKS1	protein_coding
24444	ILMN_1869130	4220465	NA	lincRNA
24445	ILMN_1869146	1940392	MKLN1	protein_coding
24446	ILMN_1869193	3190477	NA	NA
24447	ILMN_1869243	5870735	KCNC1	protein_coding
24448	ILMN_1869278	6450386	NA	NA
24449	ILMN_1869288	5080707	NA	NA
24450	ILMN_1869292	7320168	MKLN1	protein_coding
24451	ILMN_1869318	4060609	NA	NA
24452	ILMN_1869343	4060408	NA	lincRNA
24453	ILMN_1869348	4230020	NA	lincRNA
24454	ILMN_1869354	3120553	NA	NA
24455	ILMN_1869390	1570095	NA	lincRNA
24456	ILMN_1869432	5570370	PEX2	protein_coding
24457	ILMN_1869442	20278	NA	NA
24458	ILMN_1869651	770465	NA	NA
24459	ILMN_1869776	6280711	NA	lincRNA
24460	ILMN_1869781	6270152	NA	lincRNA
24461	ILMN_1869823	1580273	LINC00698	lincRNA
24462	ILMN_1869836	4670646	RBFOX3	protein_coding
24463	ILMN_1869874	6180646	NA	processed_transcript
24464	ILMN_1869897	5690341	NEK7	protein_coding
24465	ILMN_1869913	7650689	NA	NA
24466	ILMN_1869915	1990184	NA	NA
24467	ILMN_1869943	5340519	HOTAIRM1	antisense
24468	ILMN_1870041	840156	PAM	protein_coding
24469	ILMN_1870062	1940044	NA	NA
24470	ILMN_1870085	4900082	NA	lincRNA
24471	ILMN_1870097	3940706	NA	NA
24472	ILMN_1870186	6250021	NA	NA
24473	ILMN_1870303	6980592	NA	NA
24474	ILMN_1870363	3400465	NA	lincRNA
24475	ILMN_1870499	6940110	NA	NA
24476	ILMN_1870529	3800064	NA	NA
24477	ILMN_1870609	2340221	NA	NA
24478	ILMN_1870658	4250192	TMED4	protein_coding
24479	ILMN_1870668	4900048	NA	NA
24480	ILMN_1870671	2570445	NA	NA
24481	ILMN_1870717	6450544	LINC01165	antisense
24482	ILMN_1870747	3440291	NA	lincRNA
24483	ILMN_1870783	2000092	ARHGAP24	protein_coding
24484	ILMN_1870857	4540753	CYTOR	lincRNA
24485	ILMN_1870888	4880575	ATG7	protein_coding
24486	ILMN_1870923	1510348	FAM205C	protein_coding
24487	ILMN_1870940	4180440	NA	NA
24488	ILMN_1871107	510296	NA	NA
24489	ILMN_1871124	4540253	NA	NA
24490	ILMN_1871136	7320615	NA	NA
24491	ILMN_1871155	7200291	NA	NA
24492	ILMN_1871162	5570164	NA	NA
24493	ILMN_1871172	2120564	NA	lincRNA
24494	ILMN_1871216	2140348	NA	NA
24495	ILMN_1871233	1470736	NA	NA
24496	ILMN_1871306	360040	NA	NA
24497	ILMN_1871361	20348	NA	NA
24498	ILMN_1871373	7330373	NA	NA
24499	ILMN_1871395	160687	LINC01600	lincRNA
24500	ILMN_1871449	4760402	NA	NA
24501	ILMN_1871457	2510403	NA	antisense
24502	ILMN_1871488	7050754	NA	NA
24503	ILMN_1871612	4280360	NA	NA
24504	ILMN_1871688	6350253	SLC36A4	protein_coding
24505	ILMN_1871756	6290020	NA	lincRNA
24506	ILMN_1871823	4760379	NA	NA
24507	ILMN_1871846	780458	HP1BP3	protein_coding
24508	ILMN_1871883	4560553	HNF1A-AS1	processed_transcript
24509	ILMN_1872049	4180398	NA	lincRNA
24510	ILMN_1872104	6180605	NA	lincRNA
24511	ILMN_1872106	6660022	RND3	protein_coding
24512	ILMN_1872122	6250152	LCOR	protein_coding
24513	ILMN_1872250	4860047	NA	NA
24514	ILMN_1872266	1030671	NA	NA
24515	ILMN_1872276	4150768	MMAB	protein_coding
24516	ILMN_1872318	1010128	LINC01433	antisense
24517	ILMN_1872351	4560296	NA	NA
24518	ILMN_1872400	1110612	PLCL1	protein_coding
24519	ILMN_1872404	6520100	CCDC50	protein_coding
24520	ILMN_1872408	7100672	NA	NA
24521	ILMN_1872419	2030020	NA	NA
24522	ILMN_1872450	4540706	NA	NA
24523	ILMN_1872456	5310553	NA	NA
24524	ILMN_1872457	3780152	DYRK3	protein_coding
24525	ILMN_1872462	5050019	KCNA1	protein_coding
24526	ILMN_1872488	1090168	FER1L4	transcribed_unitary_pseudogene
24527	ILMN_1872539	1440576	PTCHD1-AS	lincRNA
24528	ILMN_1872542	4830673	NA	NA
24529	ILMN_1872568	5090630	NA	antisense
24530	ILMN_1872605	3450025	NA	NA
24531	ILMN_1872759	7100402	LINC01358	lincRNA
24532	ILMN_1872769	1990408	NA	NA
24533	ILMN_1872781	4900678	NA	NA
24534	ILMN_1872864	4120450	SSTR3	protein_coding
24535	ILMN_1872974	1500541	NA	lincRNA
24536	ILMN_1872988	3780075	NA	NA
24537	ILMN_1873075	3840228	TNRC6C	protein_coding
24538	ILMN_1873112	3850201	CRTC3-AS1	antisense
24539	ILMN_1873204	770458	NA	NA
24540	ILMN_1873215	6770273	NA	NA
24541	ILMN_1873261	6400612	FBXO45	protein_coding
24542	ILMN_1873278	3710048	FAM155A	protein_coding
24543	ILMN_1873373	6940441	NA	NA
24544	ILMN_1873394	10711	NA	NA
24545	ILMN_1873411	2140161	NA	NA
24546	ILMN_1873412	2000538	ADAMTS14	protein_coding
24547	ILMN_1873492	4050465	ARHGAP36	protein_coding
24548	ILMN_1873508	6840672	NA	NA
24549	ILMN_1873536	4880592	VASH1	protein_coding
24550	ILMN_1873540	1770288	TTTY14	lincRNA
24551	ILMN_1873545	270072	NA	NA
24552	ILMN_1873562	6020292	NA	NA
24553	ILMN_1873592	4260020	KSR2	protein_coding
24554	ILMN_1873620	2340414	TSPAN14	protein_coding
24555	ILMN_1873621	150494	NTN1	protein_coding
24556	ILMN_1873677	2970592	NA	NA
24557	ILMN_1873793	3310184	NA	NA
24558	ILMN_1873838	7050201	IGKV5-2	IG_V_gene
24559	ILMN_1873863	6480398	NA	TEC
24560	ILMN_1873893	2060142	NA	NA
24561	ILMN_1873925	1820626	SOX9-AS1	processed_transcript
24562	ILMN_1873934	2510300	C4orf50	protein_coding
24563	ILMN_1873946	5080553	EIF4G3	protein_coding
24564	ILMN_1873948	1690414	NA	lincRNA
24565	ILMN_1873967	4490468	NA	NA
24566	ILMN_1874016	1030608	NA	lincRNA
24567	ILMN_1874018	3420731	NA	NA
24568	ILMN_1874091	6940040	NA	NA
24569	ILMN_1874108	1030128	NA	NA
24570	ILMN_1874126	2030164	NA	NA
24571	ILMN_1874172	3190528	NA	NA
24572	ILMN_1874302	2450291	NA	NA
24573	ILMN_1874323	520491	NA	lincRNA
24574	ILMN_1874446	1820164	PUM3	protein_coding
24575	ILMN_1874506	2850465	MINCR	antisense
24576	ILMN_1874530	6660739	DIAPH3	protein_coding
24577	ILMN_1874557	2570128	NA	NA
24578	ILMN_1874566	2940333	STX7	protein_coding
24579	ILMN_1874569	50100	LINC01210	lincRNA
24580	ILMN_1874577	2570647	NA	lincRNA
24581	ILMN_1874613	6480112	ATP5A1	protein_coding
24582	ILMN_1874673	3390070	NA	NA
24583	ILMN_1874678	2640577	NA	NA
24584	ILMN_1874689	6370228	NA	NA
24585	ILMN_1874735	4490767	NA	NA
24586	ILMN_1874748	6660397	DCDC1	protein_coding
24587	ILMN_1874770	450768	NA	NA
24588	ILMN_1874806	6250575	NA	NA
24589	ILMN_1874870	6520019	NA	NA
24590	ILMN_1874901	3290082	NA	protein_coding
24591	ILMN_1874904	6450341	NA	NA
24592	ILMN_1874933	2120139	NA	NA
24593	ILMN_1875031	4810095	NA	NA
24594	ILMN_1875080	3190754	NA	NA
24595	ILMN_1875096	7200328	LINC00284	lincRNA
24596	ILMN_1875138	270608	NA	NA
24597	ILMN_1875269	5360452	NA	NA
24598	ILMN_1875338	3610634	NA	NA
24599	ILMN_1875342	2120450	LNPEP	protein_coding
24600	ILMN_1875354	2570369	NA	antisense
24601	ILMN_1875373	6060671	NA	NA
24602	ILMN_1875466	2190292	NA	NA
24603	ILMN_1875541	150132	NA	lincRNA
24604	ILMN_1875581	4040079	NA	NA
24605	ILMN_1875691	270273	NA	NA
24606	ILMN_1875729	430338	LINC00111	lincRNA
24607	ILMN_1875763	6130563	HECW1	protein_coding
24608	ILMN_1875887	3390681	MPP7	protein_coding
24609	ILMN_1875967	7610577	RUNX1	protein_coding
24610	ILMN_1875980	1780110	NA	lincRNA
24611	ILMN_1875984	3360010	NA	NA
24612	ILMN_1876039	1090021	NA	lincRNA
24613	ILMN_1876064	1030653	IFRD1	protein_coding
24614	ILMN_1876124	1110066	OTUD6B-AS1	antisense
24615	ILMN_1876177	3800504	AKNA	protein_coding
24616	ILMN_1876189	6840041	NA	NA
24617	ILMN_1876203	3130008	NA	processed_transcript
24618	ILMN_1876266	1580128	GJA3	protein_coding
24619	ILMN_1876371	1990082	NA	NA
24620	ILMN_1876456	4590689	NA	NA
24621	ILMN_1876532	7610475	NA	NA
24622	ILMN_1876539	2030121	NA	lincRNA
24623	ILMN_1876581	4540187	NA	NA
24624	ILMN_1876620	70500	NA	NA
24625	ILMN_1876729	1990619	MORF4L2-AS1	antisense
24626	ILMN_1876778	3360017	PAX8-AS1	processed_transcript
24627	ILMN_1876787	610730	NA	NA
24628	ILMN_1876838	5090692	NA	NA
24629	ILMN_1876842	770333	NA	lincRNA
24630	ILMN_1876912	3390091	NA	lincRNA
24631	ILMN_1876924	5550682	WNK1	protein_coding
24632	ILMN_1876951	5720086	NA	NA
24633	ILMN_1877039	1570053	NA	lincRNA
24634	ILMN_1877068	4890431	DERL2	protein_coding
24635	ILMN_1877102	4860039	NA	NA
24636	ILMN_1877156	3170142	NA	NA
24637	ILMN_1877209	3310519	NA	NA
24638	ILMN_1877226	1710603	NA	lincRNA
24639	ILMN_1877250	4010538	NA	NA
24640	ILMN_1877281	6650021	NA	lincRNA
24641	ILMN_1877317	6130707	NA	NA
24642	ILMN_1877332	1030730	NA	lincRNA
24643	ILMN_1877353	4180154	NA	NA
24644	ILMN_1877421	2060736	NA	NA
24645	ILMN_1877442	2570619	NA	NA
24646	ILMN_1877446	2850719	ADAMTSL1	protein_coding
24647	ILMN_1877455	6510441	NA	NA
24648	ILMN_1877599	2630674	NA	NA
24649	ILMN_1877620	6250673	NA	NA
24650	ILMN_1877647	6060603	NA	lincRNA
24651	ILMN_1877663	4640164	FARP1	protein_coding
24652	ILMN_1877738	2030095	KCTD16	protein_coding
24653	ILMN_1877756	2760326	NA	antisense
24654	ILMN_1877778	4180136	NA	NA
24655	ILMN_1877816	7150364	BST1	protein_coding
24656	ILMN_1877890	6480328	NA	NA
24657	ILMN_1877912	6980224	NA	lincRNA
24658	ILMN_1877939	1740259	NA	antisense
24659	ILMN_1877996	3360600	NA	lincRNA
24660	ILMN_1878007	130523	FUT9	protein_coding
24661	ILMN_1878016	4200671	MEF2C-AS1	antisense
24662	ILMN_1878019	5570424	NA	NA
24663	ILMN_1878029	240392	ZBTB20	protein_coding
24664	ILMN_1878129	1050093	NA	NA
24665	ILMN_1878179	6560397	NA	NA
24666	ILMN_1878191	6380195	NA	NA
24667	ILMN_1878225	2510609	NA	NA
24668	ILMN_1878273	1440500	NA	NA
24669	ILMN_1878305	4890576	NA	lincRNA
24670	ILMN_1878350	4200373	NA	NA
24671	ILMN_1878459	20519	NA	lincRNA
24672	ILMN_1878603	3120291	NA	lincRNA
24673	ILMN_1878670	1990608	NA	NA
24674	ILMN_1878672	1170209	NA	NA
24675	ILMN_1878712	1030138	NA	NA
24676	ILMN_1878728	990408	NA	NA
24677	ILMN_1878778	510504	NA	NA
24678	ILMN_1878795	5670056	NA	lincRNA
24679	ILMN_1878866	3310593	TIFAB	protein_coding
24680	ILMN_1878928	4900544	NA	antisense
24681	ILMN_1879031	2340661	NA	NA
24682	ILMN_1879041	1410338	NA	lincRNA
24683	ILMN_1879066	4290047	FBXO11	protein_coding
24684	ILMN_1879078	4810465	NA	NA
24685	ILMN_1879135	60475	MFAP3L	protein_coding
24686	ILMN_1879150	2060500	LINC00560	lincRNA
24687	ILMN_1879326	730369	NA	NA
24688	ILMN_1879388	5490193	CADM2	protein_coding
24689	ILMN_1879480	4480537	CCNG2	protein_coding
24690	ILMN_1879482	1500291	CDK8	protein_coding
24691	ILMN_1879488	6220465	NA	NA
24692	ILMN_1879496	5310653	NA	TEC
24693	ILMN_1879556	5310730	NA	NA
24694	ILMN_1879591	6590014	NA	NA
24695	ILMN_1879739	4120397	KATNAL2	protein_coding
24696	ILMN_1879767	3440300	NA	NA
24697	ILMN_1879800	6250653	NA	TEC
24698	ILMN_1879811	6290121	NA	NA
24699	ILMN_1879857	6860474	NA	NA
24700	ILMN_1879879	6940273	NA	NA
24701	ILMN_1879880	2140044	NA	lincRNA
24702	ILMN_1879978	5550192	NA	lincRNA
24703	ILMN_1880012	4210215	NA	NA
24704	ILMN_1880052	2470450	NA	NA
24705	ILMN_1880062	5570349	SSBP2	protein_coding
24706	ILMN_1880064	380164	NA	NA
24707	ILMN_1880086	5290687	NA	NA
24708	ILMN_1880103	6770037	NA	NA
24709	ILMN_1880113	2070445	ID2-AS1	antisense
24710	ILMN_1880142	6110465	NA	NA
24711	ILMN_1880195	2900070	NA	NA
24712	ILMN_1880215	6550739	NA	NA
24713	ILMN_1880222	3310014	NA	NA
24714	ILMN_1880223	6270072	NA	NA
24715	ILMN_1880245	1740437	NA	NA
24716	ILMN_1880251	4150681	NA	NA
24717	ILMN_1880256	1090240	NA	NA
24718	ILMN_1880280	1500309	NA	NA
24719	ILMN_1880310	780026	NA	NA
24720	ILMN_1880341	3830711	LINC01546	lincRNA
24721	ILMN_1880342	7650121	TRAV21	TR_V_gene
24722	ILMN_1880350	7330239	NA	NA
24723	ILMN_1880359	2100102	NA	NA
24724	ILMN_1880387	4390201	AAK1	protein_coding
24725	ILMN_1880402	7400397	NA	TEC
24726	ILMN_1880406	4760504	PTEN	protein_coding
24727	ILMN_1880430	2480491	LINC00877	lincRNA
24728	ILMN_1880446	2230551	NA	lincRNA
24729	ILMN_1880513	2690154	NA	NA
24730	ILMN_1880611	3850113	NA	NA
24731	ILMN_1880612	7100369	ING1	protein_coding
24732	ILMN_1880704	5550280	NA	NA
24733	ILMN_1880743	6650050	NA	antisense
24734	ILMN_1880784	5690494	NA	NA
24735	ILMN_1880796	4830743	NA	sense_overlapping
24736	ILMN_1880834	4640674	FBXO41	protein_coding
24737	ILMN_1880849	4830762	NA	NA
24738	ILMN_1880864	4250176	NA	protein_coding
24739	ILMN_1880885	2000035	NA	lincRNA
24740	ILMN_1880905	3850564	NA	NA
24741	ILMN_1880937	4730358	NA	NA
24742	ILMN_1880983	4540161	CDYL2	protein_coding
24743	ILMN_1880994	290356	TRAPPC5	protein_coding
24744	ILMN_1880997	1340270	TNFAIP8	protein_coding
24745	ILMN_1881003	3420279	NA	lincRNA
24746	ILMN_1881005	2000719	NA	NA
24747	ILMN_1881052	4730440	NAV2	protein_coding
24748	ILMN_1881081	7210333	HIST1H3E	protein_coding
24749	ILMN_1881122	5700129	NA	NA
24750	ILMN_1881262	5860161	NA	NA
24751	ILMN_1881284	1820435	NA	NA
24752	ILMN_1881290	1780349	NA	NA
24753	ILMN_1881313	6550400	LINC01615	lincRNA
24754	ILMN_1881341	4010079	NA	lincRNA
24755	ILMN_1881408	4640739	NA	NA
24756	ILMN_1881472	7210707	NA	NA
24757	ILMN_1881478	3940273	NA	NA
24758	ILMN_1881481	7400162	SDR42E1	protein_coding
24759	ILMN_1881514	3400326	NA	antisense
24760	ILMN_1881526	3060358	STRBP	protein_coding
24761	ILMN_1881538	2570626	AQP4-AS1	antisense
24762	ILMN_1881561	5700544	RPS6KA2	protein_coding
24763	ILMN_1881598	5270152	NA	lincRNA
24764	ILMN_1881668	4280138	NA	lincRNA
24765	ILMN_1881711	7160497	ONECUT2	protein_coding
24766	ILMN_1881779	7550020	NA	NA
24767	ILMN_1881780	7560259	NA	NA
24768	ILMN_1881783	3190725	NA	NA
24769	ILMN_1881831	6590326	NA	NA
24770	ILMN_1881865	2940601	NA	NA
24771	ILMN_1881877	4590181	NA	lincRNA
24772	ILMN_1881893	4200689	NA	NA
24773	ILMN_1881960	160152	HDAC9	protein_coding
24774	ILMN_1882000	4570576	NA	NA
24775	ILMN_1882015	3870446	NA	lincRNA
24776	ILMN_1882018	6330594	NA	sense_overlapping
24777	ILMN_1882041	1070040	SLC15A5	protein_coding
24778	ILMN_1882045	2190487	NA	NA
24779	ILMN_1882112	670037	NA	lincRNA
24780	ILMN_1882158	430594	NA	lincRNA
24781	ILMN_1882185	2000296	NA	NA
24782	ILMN_1882248	4590379	USP51	protein_coding
24783	ILMN_1882262	1450035	NA	NA
24784	ILMN_1882270	7400440	NA	lincRNA
24785	ILMN_1882284	1740014	NA	NA
24786	ILMN_1882315	2680674	NA	NA
24787	ILMN_1882317	6060435	NA	NA
24788	ILMN_1882354	6960288	NA	lincRNA
24789	ILMN_1882485	4290167	NA	lincRNA
24790	ILMN_1882495	5700110	TBC1D5	protein_coding
24791	ILMN_1882500	1400709	NA	lincRNA
24792	ILMN_1882512	580326	MIR3142HG	lincRNA
24793	ILMN_1882519	150639	NA	NA
24794	ILMN_1882543	6110491	NA	NA
24795	ILMN_1882560	3940537	NA	lincRNA
24796	ILMN_1882569	2070471	LINC01416	lincRNA
24797	ILMN_1882590	3400709	NACC2	protein_coding
24798	ILMN_1882646	6480113	LINC00626	lincRNA
24799	ILMN_1882652	1050674	NA	antisense
24800	ILMN_1882708	6060112	NA	lincRNA
24801	ILMN_1882764	610068	NA	NA
24802	ILMN_1882844	1570554	NA	NA
24803	ILMN_1882849	1050484	NA	NA
24804	ILMN_1882860	1940711	LINC00459	lincRNA
24805	ILMN_1882881	5670008	NA	NA
24806	ILMN_1882999	4390451	NA	sense_overlapping
24807	ILMN_1883050	5550181	COMMD10	protein_coding
24808	ILMN_1883094	2760154	NA	NA
24809	ILMN_1883153	6650709	NA	NA
24810	ILMN_1883239	1450528	C12orf66	protein_coding
24811	ILMN_1883255	540132	NA	antisense
24812	ILMN_1883267	6840187	NA	NA
24813	ILMN_1883298	7200286	IQCG	protein_coding
24814	ILMN_1883377	1570671	NA	NA
24815	ILMN_1883399	7000725	NFIL3	protein_coding
24816	ILMN_1883404	20471	NA	NA
24817	ILMN_1883432	4250682	NA	NA
24818	ILMN_1883445	130114	NA	NA
24819	ILMN_1883473	1500369	MDGA1	protein_coding
24820	ILMN_1883769	5910088	NA	TEC
24821	ILMN_1883901	1980037	NA	NA
24822	ILMN_1883919	3120435	SEPT9	protein_coding
24823	ILMN_1883921	1710750	NA	lincRNA
24824	ILMN_1883928	290193	NA	protein_coding
24825	ILMN_1883937	7200450	MSC-AS1	antisense
24826	ILMN_1883982	7610670	NA	NA
24827	ILMN_1883997	580452	NA	NA
24828	ILMN_1884001	6220435	NA	lincRNA
24829	ILMN_1884015	4280719	NA	NA
24830	ILMN_1884026	4610452	NA	NA
24831	ILMN_1884041	2640102	DNAH6	protein_coding
24832	ILMN_1884050	5860538	NA	NA
24833	ILMN_1884069	3460338	NA	NA
24834	ILMN_1884150	240551	NA	lincRNA
24835	ILMN_1884160	150408	NA	NA
24836	ILMN_1884165	2750398	NA	lincRNA
24837	ILMN_1884193	5670196	FAM200B	protein_coding
24838	ILMN_1884220	6200477	NA	NA
24839	ILMN_1884255	3420500	NA	NA
24840	ILMN_1884277	5670681	NA	lincRNA
24841	ILMN_1884319	610433	NA	lincRNA
24842	ILMN_1884357	3780035	NA	NA
24843	ILMN_1884441	4810647	NA	NA
24844	ILMN_1884453	5080079	NA	NA
24845	ILMN_1884579	5700184	NA	NA
24846	ILMN_1884675	6350338	NA	NA
24847	ILMN_1884728	770195	ANXA8L1	protein_coding
24848	ILMN_1884754	6860209	NA	antisense
24849	ILMN_1884758	2600400	ZNF483	protein_coding
24850	ILMN_1884775	4920068	LINC01529	transcribed_unprocessed_pseudogene
24851	ILMN_1884828	5890612	NA	NA
24852	ILMN_1884878	150598	XACT	lincRNA
24853	ILMN_1884922	7560553	NA	NA
24854	ILMN_1884969	510437	NA	lincRNA
24855	ILMN_1885006	2070041	C5orf42	protein_coding
24856	ILMN_1885054	4050450	MRPL32	protein_coding
24857	ILMN_1885147	1340768	NA	NA
24858	ILMN_1885165	6560025	GTF3C4	protein_coding
24859	ILMN_1885199	4810037	NA	NA
24860	ILMN_1885478	4280750	NA	NA
24861	ILMN_1885583	1030243	NA	NA
24862	ILMN_1885603	2100494	NA	NA
24863	ILMN_1885611	240079	WDFY2	protein_coding
24864	ILMN_1885628	3420646	NA	NA
24865	ILMN_1885629	5700133	NA	NA
24866	ILMN_1885728	990044	KIAA1147	protein_coding
24867	ILMN_1885762	1010026	NA	lincRNA
24868	ILMN_1885771	870551	NA	lincRNA
24869	ILMN_1885774	2320431	NA	NA
24870	ILMN_1885808	830112	NA	lincRNA
24871	ILMN_1885849	2630139	NA	lincRNA
24872	ILMN_1885891	1570112	NA	NA
24873	ILMN_1885908	2470682	L3MBTL4	protein_coding
24874	ILMN_1885944	4070739	NA	NA
24875	ILMN_1885981	3400594	NA	NA
24876	ILMN_1886026	3400670	NA	NA
24877	ILMN_1886117	1500593	NA	NA
24878	ILMN_1886127	5050564	NA	NA
24879	ILMN_1886221	4880064	PRKCB	protein_coding
24880	ILMN_1886254	2030168	NA	lincRNA
24881	ILMN_1886395	2650632	GRIN2A	protein_coding
24882	ILMN_1886412	3780433	NA	NA
24883	ILMN_1886487	7560132	NA	lincRNA
24884	ILMN_1886493	5960095	HNRNPA2B1	protein_coding
24885	ILMN_1886515	5090221	PRDM11	protein_coding
24886	ILMN_1886537	3440193	NA	antisense
24887	ILMN_1886595	3180474	NA	NA
24888	ILMN_1886604	1580020	NA	NA
24889	ILMN_1886639	4810746	NA	antisense
24890	ILMN_1886642	7510577	NA	lincRNA
24891	ILMN_1886646	7560446	NA	NA
24892	ILMN_1886655	580102	NA	NA
24893	ILMN_1886656	540739	NA	NA
24894	ILMN_1886719	7550241	SEPT11	protein_coding
24895	ILMN_1886750	3850736	EBF2	protein_coding
24896	ILMN_1886769	3400301	NA	NA
24897	ILMN_1886775	7330433	NA	TEC
24898	ILMN_1886792	5260689	NA	NA
24899	ILMN_1886816	520021	NA	NA
24900	ILMN_1886847	240762	ODF2L	protein_coding
24901	ILMN_1886877	6620706	NA	lincRNA
24902	ILMN_1886900	110300	NA	NA
24903	ILMN_1886969	870240	NA	NA
